system:index,LST,NDBI,NDVI,.geo
141,38.86562786000002,0.044276534143068993,0.051225290302536024,"{""type"":""Point"",""coordinates"":[39.33391634691786,21.720259724055094]}"
142,29.00122213999998,0.02600264433671221,0.011970955714005364,"{""type"":""Point"",""coordinates"":[39.00696092006015,21.2256762504873]}"
143,42.97750592,0.038487421887518025,0.03166798473334938,"{""type"":""Point"",""coordinates"":[39.13378076343033,21.543565410951093]}"
144,52.007914760000006,0.06848978186557804,0.049630060686673874,"{""type"":""Point"",""coordinates"":[39.30017001801532,21.303721011539373]}"
145,29.452400780000005,0.041180758017492713,0.012637115915068317,"{""type"":""Point"",""coordinates"":[39.09496392658465,21.434685171130138]}"
146,41.439396920000036,0.00851296858664808,0.039186016175319596,"{""type"":""Point"",""coordinates"":[39.182739782853346,21.78313569569379]}"
147,44.59422938,0.02282776012838568,0.02921797923350236,"{""type"":""Point"",""coordinates"":[39.20339292077761,21.501513809264374]}"
148,46.90481090000003,0.030341819560991797,0.029263014870543242,"{""type"":""Point"",""coordinates"":[39.30470230490619,21.57355564260859]}"
149,29.75318654,0.03780366881507189,0.016964695093993582,"{""type"":""Point"",""coordinates"":[39.004867189469955,21.549961673435746]}"
150,29.732678420000013,0.030015220700152206,0.017564028868876543,"{""type"":""Point"",""coordinates"":[39.068627903468084,21.451795533891012]}"
151,47.74222580000003,0.06276678891360549,0.039266666666666665,"{""type"":""Point"",""coordinates"":[39.35979360237326,21.6658929701902]}"
152,46.08106808000002,0.03893695920889988,0.04697781178270849,"{""type"":""Point"",""coordinates"":[39.23320154746214,21.30582563303337]}"
153,31.14773869999999,-0.0023900839308543162,-0.006226924560533422,"{""type"":""Point"",""coordinates"":[39.165302294580044,21.43286538933569]}"
154,48.41557574000001,0.05768032888999626,0.0671858686757527,"{""type"":""Point"",""coordinates"":[39.30330409805736,21.59056800927134]}"
155,30.187275080000006,0.04394413676860101,-0.008552344091391472,"{""type"":""Point"",""coordinates"":[39.157015946602094,21.374439890218223]}"
156,46.71340178000003,0.05176499937632531,0.03767403767403767,"{""type"":""Point"",""coordinates"":[39.07010487476167,21.793440465648963]}"
157,47.584996880000006,0.07582159624413146,0.03143830233167409,"{""type"":""Point"",""coordinates"":[39.35769609648332,21.67005950922932]}"
158,43.05953840000001,0.008691837350223466,0.04660722556739231,"{""type"":""Point"",""coordinates"":[39.11276211422793,21.654837990342724]}"
159,46.20753481999998,0.04335503896892608,0.05042047938354388,"{""type"":""Point"",""coordinates"":[39.37588039231881,21.430948513743843]}"
160,48.859918340000036,0.025106218617226728,0.0891717781956046,"{""type"":""Point"",""coordinates"":[39.38192982675679,21.455095267606193]}"
161,47.62259510000001,0.03784802784222738,0.025978042368950054,"{""type"":""Point"",""coordinates"":[39.204076887875914,21.680409768447166]}"
162,49.10943380000003,0.05578804275395154,0.05406611717796887,"{""type"":""Point"",""coordinates"":[39.06760931575886,21.785765339073965]}"
163,29.510507120000057,0.0440479161467432,0.012422360248447204,"{""type"":""Point"",""coordinates"":[39.0245086973412,21.426356938585133]}"
164,29.67115406000005,0.03678389461911271,0.01739187504101857,"{""type"":""Point"",""coordinates"":[39.021094128849995,21.737925613227983]}"
165,30.532495100000006,-0.025424212992058503,-0.09280226445612616,"{""type"":""Point"",""coordinates"":[39.12360849583942,21.35087813685216]}"
166,28.990968080000016,0.036860151849130544,0.01654388005686959,"{""type"":""Point"",""coordinates"":[39.07546285888681,21.554443972299904]}"
167,53.65540040000002,0.09392432541585682,0.036737523105360444,"{""type"":""Point"",""coordinates"":[39.36671506772302,21.33761059332821]}"
168,48.336961280000025,0.054739389150885165,0.060175569770983914,"{""type"":""Point"",""coordinates"":[39.20925222534166,21.438487086485797]}"
169,44.84032682000003,0.05234719807409389,0.05802598178288786,"{""type"":""Point"",""coordinates"":[39.2610614552279,21.6951144988987]}"
170,30.96316562000004,0.06693182524392517,-0.01785831098318833,"{""type"":""Point"",""coordinates"":[39.14003000895201,21.231973078447528]}"
171,46.62453326000002,0.0497613813073087,0.05939321476610372,"{""type"":""Point"",""coordinates"":[39.23755409366178,21.291378684696486]}"
172,41.68207633999998,-0.0032428742106161462,0.10136780963087877,"{""type"":""Point"",""coordinates"":[39.1961140288391,21.74874462097934]}"
173,49.35211321999998,0.06690891855596809,0.0390570021111893,"{""type"":""Point"",""coordinates"":[39.39405678433169,21.659694665096016]}"
174,29.78736674000004,0.04515727187791965,0.011881188118811881,"{""type"":""Point"",""coordinates"":[39.0341482387684,21.49260019670949]}"
175,29.82154694000002,0.038526774897019625,0.013667135010857069,"{""type"":""Point"",""coordinates"":[39.089899226240675,21.25995753111138]}"
176,29.401130480000006,0.05301087089287895,-0.031359320339830084,"{""type"":""Point"",""coordinates"":[39.14263573688811,21.35537751022457]}"
